original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Fitzmaurice-Kolly (J.) ed.-Cambridge readings in Spanish literature. Cr. 8vo. Ios. net CAMBRIDGE UNIV. PR., Dec. '20",99,107,,Fitzmaurice-Kolly (J.) ed.,Cambridge readings in Spanish literature.,Cr. 8vo.,Ios. net,CAMB. UNIV. PR.,Dec. 20,False,1920
"Fitzsimons (F. W.)— The Natural history of South Africa : Mammals. (In 4 vols.) Vols. 3 and 4. Illus. 8vo. 8 X54, pp. 291, 290, ea. 125. 6d. net LONGMANS, Oct. '20",99,107,,Fitzsimons (F. W.),The Natural history of South Africa : Mammals. (In 4 vols.) Vols. 3 and 4. Illus.,8vo.,"8 X54, pp. 291, 290, ea. 125. 6d. net",LONGMANS,Oct. 20,False,1920
"Five Lambeth Conferences (The). Compiled under the direction of the Most Rev. Randall T. Davidson. 8vo. 81 x 5, pp. 372, 12s. 6d. net S.P.C.K., Feb.'20",99,107,,,Five Lambeth Conferences (The). Compiled under the direction of the Most Rev. Randall T. Davidson.,8vo.,"81 x 5, pp. 372, 12s. 6d. net",S.P.C.K.,Feb. 20,False,1920
"Flack (A. Millward)—Patents, designs and trade- marks. Illus. Cr. 8vo. X 4, pp. 156, swd. Is. 6d. net (Work handbks.) CASSELL, Sep. '20",99,107,,Flack (A. Millward),"Patents, designs and trade- marks. Illus.",Cr. 8vo.,"X 4, pp. 156, swd. Is. 6d. net (Work handbks.)",CASSELL,Sep. 20,False,1920
"Flanagan (James A.)Wholesale co-operation in Scotland : the fruits of fifty years' efforts (1868-1918). 81x5, pp. 492 (Glasgow) SCOTTISH CO-OPERATIVE WHOLESALE SOC., Nov. '20",100,108,,Flanagan (James A.),Wholesale co-operation in Scotland : the fruits of fifty years' efforts (1868-1918).,,"81x5, pp. 492 (Glasgow)",SCOTTISH CO-OPERATIVE WHOLESALE SOC.,Nov. 20,False,1920
"Flatau (Dorota)-Rif. Illus. by Constance E. Rowlands. 8vo. 84 X 67, pp. 248, 125. 6d. net HUTCHINSON, Oct. '20",100,108,,Flatau (Dorota),Rif. Illus. by Constance E. Rowlands.,8vo.,"84 X 67, pp. 248, 125. 6d. net",HUTCHINSON,Oct. 20,False,1920
"Flatau (Dorota)-Seven journeys. Cr. 8vo. 7* * 5, pp. 288, 75. 6d. net HUTCHINSON, Jan.'20",100,108,,Flatau (Dorota),Seven journeys.,Cr. 8vo.,"7* * 5, pp. 288, 75. 6d. net",HUTCHINSON,Jan. 20,False,1920
"Flatt (C. A.)--Poultry-keeping: for the small poultry keeper and general farmer. Illus. Cr. 8vo. 78 X5, pp. 167, 58. 6d. net METHUEN, Oct. '20",100,108,,Flatt (C. A.),Poultry-keeping: for the small poultry keeper and general farmer. Illus.,Cr. 8vo.,"78 X5, pp. 167, 58. 6d. net",METHUEN,Oct. 20,False,1920
"Flaubert' (Gustave)—Madame Bovary Cr. 8vo. swd. Is. 6d, net CAMDEN PUBG. CO., Aug. '20",100,108,,Flaubert' (Gustave),Madame Bovary,Cr. 8vo.,"swd. Is. 6d, net",CAMDEN PUBG. CO.,Aug. 20,False,1920
"Flecker (James Elroy)-Collected prose. Cr. 8vo. 78X57, pp. 277, 78. 6d. net ....BELL, Oct. '20",100,108,,Flecker (James Elroy),Collected prose.,Cr. 8vo.,"78X57, pp. 277, 78. 6d. net ....",BELL,Oct. 20,False,1920
"Fleming (Brandon)-The Beauty-killer. Cr. 8vo. 71 X 5, pp. 304, 78. net......WHITE, Feb. '20",100,108,,Fleming (Brandon),The Beauty-killer.,Cr. 8vo.,"71 X 5, pp. 304, 78. net......",WHITE,Feb. 20,False,1920
"Fleming (J. A.)-The Propagation of electric currents in telephone and telegraph conductors. 3rd. ed., rev, and extended. 8vo. 81 x 51, pp. 384, 215. net ....CONSTABLE, Mar. 20",100,108,,Fleming (J. A.),"The Propagation of electric currents in telephone and telegraph conductors. 3rd. ed., rev, and extended.",8vo.,"81 x 51, pp. 384, 215. net ....",CONSTABLE,Mar. 20,False,1920
"Fleming (J. A.)-The Wonders of wireless tele- graphy. 2nd ed., rev. Cr. 8vo. 751, pp. 291, 75. 6d. net ....S.P.C.K., Jan.'20",100,108,,Fleming (J. A.),"The Wonders of wireless tele- graphy. 2nd ed., rev.",Cr. 8vo.,"751, pp. 291, 75. 6d. net ....",S.P.C.K.,Jan. 20,False,1920
"Fleming (Oliver) -Ambrotox and Limping Dick. Cr. 8vo. 7* X 5, pp. 315, 78. net WARD, LOCK, July '21",100,108,,Fleming (Oliver),Ambrotox and Limping Dick.,Cr. 8vo.,"7* X 5, pp. 315, 78. net","WARD, LOCK",July 21,False,1920
"Flotcher (C. Brunsdon)—Stevenson's Germany : the case against Germany in the Pacific. 8vo. 9x 5), pp. 245, 125. net HEINEMANN, Apr.'20",100,108,,Flotcher (C. Brunsdon),Stevenson's Germany : the case against Germany in the Pacific.,8vo.,"9x 5), pp. 245, 125. net",HEINEMANN,Apr. 20,False,1920
"Fletcher (C.R.L./The Great War, 1914-1918 : a brief sketch. Cr. 8vo. 71 x 5, pp. 212, 6s. net MURRAY, June '20",100,108,,Fletcher (C.R.L.),"The Great War, 1914-1918 : a brief sketch.",Cr. 8vo.,"71 x 5, pp. 212, 6s. net",MURRAY,June 20,False,1920
"Flotchor (Cavendish) and McLean (Hugh)—The Link between the practitioner and the labora- tory. Cr. 8vo. 73 X 5, pp. 91, 45. 6d. net H. K. LEWIS, Mar. '20",100,108,,Flotchor (Cavendish) and McLean (Hugh),The Link between the practitioner and the labora- tory.,Cr. 8vo.,"73 X 5, pp. 91, 45. 6d. net",H. K. LEWIS,Mar. 20,False,1920
"Fletcher (J. S.)-The Cistercians in Yorkshire. Illus. by Warwick i oble. 8vo. 83 x 51, pp. 343, 175. 6d. net .S.P.C.K., Jan. '20",100,108,,Fletcher (J. S.),The Cistercians in Yorkshire. Illus. by Warwick i oble.,8vo.,"83 x 51, pp. 343, 175. 6d. net .",S.P.C.K.,Jan. 20,False,1920
"Flotcher (J.S.)-Exterior to the evidence. Cr. 8vo. 71 X5, pp. 314, 8s. 6d. net HODDER & S., Aug. '20",100,108,,Flotcher (J.S.),Exterior to the evidence.,Cr. 8vo.,"71 X5, pp. 314, 8s. 6d. net",HODDER & S.,Aug. 20,False,1920
"Fletcher (J. S.)-Harrogate and Knaresborough. Cr. 8vo. 71 x5, pp. 124, 4s. net (Story of the English Towns) S.P.C.K., Oct. '20",100,108,,Fletcher (J. S.),Harrogate and Knaresborough.,Cr. 8vo.,"71 x5, pp. 124, 4s. net (Story of the English Towns)",S.P.C.K.,Oct. 20,False,1920
"Flotcher (J. S.)-The Herapath property. Cr. 8vo. 71 X 5, pp. 318, 6s. net WARD, LOCK, Apr.'20",100,108,,Flotcher (J. S.),The Herapath property.,Cr. 8vo.,"71 X 5, pp. 318, 6s. net","WARD, LOCK",Apr. 20,False,1920
"Fletcher (J. S.)-I'd venture all for thee. Cheap ed. Cr. 8vo. 7X 41, pp. 249, 2s, net PEARSON, Feb. '20",100,108,,Fletcher (J. S.),I'd venture all for thee. Cheap ed.,Cr. 8vo.,"7X 41, pp. 249, 2s, net",PEARSON,Feb. 20,False,1920
"Fletcher (J. S.)-The Lost Mr. Linthwaite. Cr. 8vo. 74 X 5, pp. 316, 75. 60.net HODDER & S., Mar.'20",100,108,,Fletcher (J. S.),The Lost Mr. Linthwaite.,Cr. 8vo.,"74 X 5, pp. 316, 75. 60.net",HODDER & S.,Mar. 20,False,1920
"Flotcher (J. S.)-Lynne Court Spinney. Ch. ed. 8vo. 81 xs, pp. 126, swd. is. net WARD, LOCK, Aug. '20",100,108,,Flotcher (J. S.),Lynne Court Spinney. Ch. ed.,8vo.,"81 xs, pp. 126, swd. is. net","WARD, LOCK",Aug. 20,False,1920
"Fletcher (J. S.)-Nooks and corners in Yorkshire. 18mo. 64x44, pp. 284, 5s. net E. NASH, June '20",100,108,,Fletcher (J. S.),Nooks and corners in Yorkshire.,18mo.,"64x44, pp. 284, 5s. net",E. NASH,June 20,False,1920
"Fletcher (J. S.)The Orange-yellow diamond. 18mo. 67x41, pp. 254, 25. net NEWNES, June'20",100,108,,Fletcher (J. S.),The Orange-yellow diamond.,18mo.,"67x41, pp. 254, 25. net",NEWNES,June 20,False,1920
"Fletcher (J. S.)-Pontefract. Illus. by G. P. Rhodes and Others. Cr. 8vo. 77 x5, pp. 128, 4s. net (Story of the English towns) S.P.C.K., Oct. '20",100,108,,Fletcher (J. S.),Pontefract. Illus. by G. P. Rhodes and Others.,Cr. 8vo.,"77 x5, pp. 128, 4s. net (Story of the English towns)",S.P.C.K.,Oct. 20,False,1920
"Fletcher (J. S.)-Scarhaven Keep. Cr. 8vo. 71 X 5, pp. 317, 78. net WARD, LOCK, July'20",100,108,,Fletcher (J. S.),Scarhaven Keep.,Cr. 8vo.,"71 X 5, pp. 317, 78. net","WARD, LOCK",July 20,False,1920
"Fletcher (J. S.)-The Town of crooked ways. Ch. ed. Cr. 8vo. 7 x 41, pp. 254, 25. net NEWNES, Nov. '20",100,108,,Fletcher (J. S.),The Town of crooked ways. Ch. ed.,Cr. 8vo.,"7 x 41, pp. 254, 25. net",NEWNES,Nov. 20,False,1920
"Fletcher (R. C.)-The Wind wave. Cr. 8vo. swd. IS. 6d. net.. .....DRANE, Dec, '20",100,108,,Fletcher (R. C.),The Wind wave.,Cr. 8vo.,swd. IS. 6d. net..,DRANE,Dec. 20,False,1920
"Fletchor (Ruth M.) ed.—The Children's poetry book : a book of verse for schools. Cr. 8vo. 75 x 5, pp. 160, 3s. net METHUEN, Mar. '20",100,108,,Fletchor (Ruth M.) ed.,The Children's poetry book : a book of verse for schools.,Cr. 8vo.,"75 x 5, pp. 160, 3s. net",METHUEN,Mar. 20,False,1920
"Fletcher (Ruth M.)Teacher's companion to the “Children's Poetry Book."". Cr. 8vo. 2s. 6d. METHUEN, June '20",100,108,,Fletcher (Ruth M.),"Teacher's companion to the “Children's Poetry Book.""",Cr. 8vo.,2s. 6d.,METHUEN,June 20,False,1920
"Fleuron (Svend)—Grim : the story of a pike. Cr. 8vo 71 X 5, pp. 175, 6s. net GYLDENDAL, May'20",100,108,,Fleuron (Svend),Grim : the story of a pike.,Cr. 8vo,"71 X 5, pp. 175, 6s. net",GYLDENDAL,May 20,False,1920
"Fleuron (Svend)-Kittens : a family chronicle. Cr. 8vo. 7} X5, pp. 188, 6s. net GYLDENDAL, Nov. '20",100,108,,Fleuron (Svend),Kittens : a family chronicle.,Cr. 8vo.,"7} X5, pp. 188, 6s. net",GYLDENDAL,Nov. 20,False,1920
"Fleury (Comte)-Memoirs of the Empress Eugenie. 2 vols. 8vo. 8} *5), pp. 473, 561, 355. net per set APPLETON, Oct. '20",100,108,,Fleury (Comte),Memoirs of the Empress Eugenie.,8vo.,"2 vols. 8} *5), pp. 473, 561, 355. net per set",APPLETON,Oct. 20,False,1920
"Flin (F. S.)- Otherworld cadences. 8vo. 8 x 51, pp. 66, 5s. pet....POETRY BOOKSHOP, July '20",100,108,,Flin (F. S.),Otherworld cadences.,8vo.,"8 x 51, pp. 66, 5s. pet....",POETRY BOOKSHOP,July 20,False,1920
"Flinn (Violet M.)—The Master passion. Cr. 8vo. 74 x 44, pp. 268, is. 6d. (Family story-teller). W. STEVENS, July '20",100,108,,Flinn (Violet M.),The Master passion.,Cr. 8vo.,"74 x 44, pp. 268, is. 6d. (Family story-teller).",STEVENS,July 20,False,1920
"Flint (W. Russell-Water-colours. With fore- word. by Malcolm C. Salaman. Fol. 144 x 16}, swd. 75. 6d. net.. STUDIO,"" May ‘20",100,108,,Flint (W. Russell-,Water-colours. With fore- word. by Malcolm C. Salaman.,Fol.,"144 x 16}, swd. 75. 6d. net..",STUDIO,May 20,False,1920
"Florian (A. R.)-French exercises. Cr. 8vo. 74 x 4, pp. 141, 3s. net..RIVINGTONS, Oct. '20",100,108,,Florian (A. R.),French exercises.,Cr. 8vo.,"74 x 4, pp. 141, 3s. net..",RIVINGTONS,Oct. 20,False,1920
"Flournoy (Rev. Parke P.)-The Bearing of archae- ological and historical research upon the New Testament. 8vo. 8} x 5), pp. 16, swd. 4d. net (Tracts for new times ser.) MORGAN & S., Jan. '20",100,108,,Flournoy (Rev. Parke P.),The Bearing of archae- ological and historical research upon the New Testament.,8vo.,"8} x 5), pp. 16, swd. 4d. net (Tracts for new times ser.)",MORGAN & S.,Jan. 20,False,1920
"Flo wor (J. Cyril).. The Parables of Jesus applied to modern life. Foreword by L. P. Jacks. Cr. 8vo. 74 x 41, pp. 116, 35. net LINDSAY PR., July '20",100,108,,Flo wor (J. Cyril)..,The Parables of Jesus applied to modern life. Foreword by L. P. Jacks.,Cr. 8vo.,"74 x 41, pp. 116, 35. net",LINDSEY PR.,July 20,False,1920
"for 1919, Flowers from many gardens. Selected by J. E. and H. S. New ed. 18mo. 67x31, pp. 143, 5S. net (Quiet hour ser.). .SIMPKIN, July '20",101,109,"for 1919,",,Flowers from many gardens. Selected by J. E. and H. S. New ed.,18mo.,"67x31, pp. 143, 5S. net (Quiet hour ser.).",SIMPKIN,July 20,False,1920
"Floyd (Anna)—The Rough road to the stars : Per ardua ad astra."" Cr. 8vo. 75 X 41, pp. 247, 5s. net ......T. W.LAURIE, June '20",101,109,,Floyd (Anna),"The Rough road to the stars : Per ardua ad astra.""",Cr. 8vo.,"75 X 41, pp. 247, 5s. net",T. W. LAURIE,June 20,False,1920
"Floyd (Thomas Hope)-At Ypres with Best Dunkley. Cr. 8vo. 78 X 5, pp. 245, 6s. net LANE, June 20",101,109,,Floyd (Thomas Hope),At Ypres with Best Dunkley.,Cr. 8vo.,"78 X 5, pp. 245, 6s. net",LANE,June 20,False,1920
"Floyer (Edith S.)-The Young Huguenots; or, The Soldiers of the Cross : a story for girls. Cr. 8vo. 78 X 5, pp. 342, 3s. net NELSON, Aug. '20",101,109,,Floyer (Edith S.),"The Young Huguenots; or, The Soldiers of the Cross : a story for girls.",Cr. 8vo.,"78 X 5, pp. 342, 3s. net",NELSON,Aug. 20,False,1920
"Flury (S.)-Islamische schriftbander, Amida- Diarbekr. XI, Jahrhundert. Anhang Kairuan, Mayyafariqin, Tirmidh. Mit. 20 tafeln und 16 textabbildungen. 4to. pp. 51, 175. 6d. LUZAC, May'20",101,109,,Flury (S.),"Islamische schriftbander, Amida- Diarbekr. XI, Jahrhundert. Anhang Kairuan, Mayyafariqin, Tirmidh. Mit. 20 tafeln und 16 textabbildungen.",4to.,"pp. 51, 175. 6d.",LUZAC,May 20,False,1920
"Flying. See also A eronautics, Air, Aviation, etc. Flynn (John Stephen)The Influence of Puri- tanism on the political and religious thought of the English. 8vo. 81 x 5), pp. 281, 12s. net MURRAY, May'20",101,109,"Flying. See also A eronautics, Air, Aviation, etc.",Flynn (John Stephen),The Influence of Puri- tanism on the political and religious thought of the English.,8vo.,"81 x 5), pp. 281, 12s. net",MURRAY,May 20,False,1920
"Foerster (Robert F.)-Italian emigration of our times. 8vo. 125. 6d, net ....MILFORD, Oct.'20",101,109,,Foerster (Robert F.),Italian emigration of our times.,8vo.,"125. 6d, net ....",MILFORD,Oct. 20,False,1920
"Fogg Art Museum. See Harvard University. Foligno (Cesare)Epochs of Italian literature. Cr. 8vo. swd. 35. net...... MILFORD, Mar. '20",101,109,Fogg Art Museum. See Harvard University.,Foligno (Cesare),Epochs of Italian literature.,Cr. 8vo.,swd. 35. net......,MILFORD,Mar. 20,False,1920
"Folkard (Charles)—Teddy Tail of the Daily Mail at the seaside. Demy 4to, 11 X 81, pp. 31, 38. 6d. net..... BLACK, July 20",101,109,,Folkard (Charles),Teddy Tail of the Daily Mail at the seaside.,Demy 4to,"11 X 81, pp. 31, 38. 6d. net.....",BLACK,July 20,False,1920
"Follett (Helen T. and Wilson)-Some modern novelists : appreciations and estimates. 7* 51, pp. 377, 78. 6d. net....ALLEN & U., Mar. '20",101,109,,Follett (Helen T. and Wilson),Some modern novelists : appreciations and estimates.,,"7* 51, pp. 377, 78. 6d. net....",ALLEN & U.,Mar. 20,False,1920
"Follett (M. P.)-The New State : group organiza- tion the solution of popular government. New impr. 8vo. 81 X 51. pp. 380, 12s. 6d. net LONGMANS, May'20",101,109,,Follett (M. P.),The New State : group organiza- tion the solution of popular government. New impr.,8vo.,"81 X 51. pp. 380, 12s. 6d. net",LONGMANS,May 20,False,1920
"Follott (M. P.)— The New State : group organisa- tion the solution of popular government. 3rd impr. Intro. by Lord Haldane. 8vo. 87 *5), pp. 402, 14s. net........LONGMANS, Dec. '20",101,109,,Follott (M. P.),The New State : group organisa- tion the solution of popular government. 3rd impr. Intro. by Lord Haldane.,8vo.,"87 *5), pp. 402, 14s. net........",LONGMANS,Dec. 20,False,1920
"Food Investigation Board-Repo 6d. net ; Special reports : No. 2, The Literature of refrigeration, repr, 4d. net; No. 3, Inspec- tion of canned foods : Part 1, Canned meats, gd. net .H.M.S.O., Oct. '20",101,109,,,"Food Investigation Board-Repo 6d. net ; Special reports : No. 2, The Literature of refrigeration, repr, 4d. net; No. 3, Inspec- tion of canned foods : Part 1, Canned meats, gd. net .",,,H.M. STATIONERY OFF.,Oct. 20,False,1920
"Food (Ministry of)--Appropriation Account, Mar., 1919, id.. ...H.M.S.O., Mar. '26 Food (Ministry of National food journal. (Fortnightly.) ea. 2d.net H.M.S.O., Jan., etc., '20",101,109,,,"Food (Ministry of)--Appropriation Account, Mar., 1919, id..",,,H.M. STATIONERY OFF.,Mar. 20,False,1920
"Food (Ministry of)--Appropriation Account, Mar., 1919, id.. ...H.M.S.O., Mar. '26 Food (Ministry of National food journal. (Fortnightly.) ea. 2d.net H.M.S.O., Jan., etc., '20",101,109,,,Food (Ministry of National food journal.,,(Fortnightly.) ea. 2d.net,H.M. STATIONERY OFF.,"Jan., etc., '20",False,1920
"Food (Ministry of)-Wholesale Food Markets of London-First report, id; and report, id. H.M.S.O., Mar. '20",101,109,,,"Food (Ministry of)-Wholesale Food Markets of London-First report, id; and report, id.",,,H.M. STATIONERY OFF.,Mar. 20,False,1920
"Food reformers' year book and health seekers' guide, 1920. Ed. by John L. Emary. 8vo. 84 x 54, pp. 110, swd. 25. net ..BELL, May'20",101,109,,,"Food reformers' year book and health seekers' guide, 1920. Ed. by John L. Emary.",8vo.,"84 x 54, pp. 110, swd. 25. net ..",BELL,May 20,False,1920
"Footner (Hulbert)-The Fur-bringers, a story of Athabasca. Cr. 8vo. 7 X 45, pp. 282, 28. net HODDER & S., June '20",101,109,,Footner (Hulbert),"The Fur-bringers, a story of Athabasca.",Cr. 8vo.,"7 X 45, pp. 282, 28. net",HODDER & S.,June 20,False,1920
"Footner (Hulbert)-The Huntress. Cr. 8vo. 7x4), pp. 252, 25. net HODDER & S., Mar. '20",101,109,,Footner (Hulbert),The Huntress.,Cr. 8vo.,"7x4), pp. 252, 25. net",HODDER & S.,Mar. 20,False,1920
"Footner (Hulbert)—The Sealed valley. Cr. 8vo. 7 X 41, pp. 312, 25. net ..HODDER & S., Apr.'20",101,109,,Footner (Hulbert),The Sealed valley.,Cr. 8vo.,"7 X 41, pp. 312, 25. net ..",HODDER & S.,Apr. 20,False,1920
"Footpath way round London (The): field-path and woodland rambles with directions and maps. By “ Pathfinder."" Bk. 1, The South East quarter. 18mo. 51 x 4, pp. 100, 3s. 6d. net (Homeland pocket book) HOMELAND ASSOC., July '20",101,109,,,"Footpath way round London (The): field-path and woodland rambles with directions and maps. By “ Pathfinder."" Bk. 1, The South East quarter.",18mo.,"51 x 4, pp. 100, 3s. 6d. net (Homeland pocket book)",HOMELAND ASSOC.,July 20,False,1920
"Forbos (F. A.)-The Emperor's royal robes : an extravaganza from a story by Hans C. Ander- sen. 7X54, pp. 52, IS. 3d. net BURNS, OATES, June '20",102,110,,Forbos (F. A.),The Emperor's royal robes : an extravaganza from a story by Hans C. Ander- sen.,,"7X54, pp. 52, IS. 3d. net","BURNS, OATES",June 20,False,1920
"Forbes (F. A.)-Founding of a Northern Uni- versity. Cr. 8vo. 6s. net....SANDS, Nov. '20",102,110,,Forbes (F. A.),Founding of a Northern Uni- versity.,Cr. 8vo.,6s. net.,SANDS,Nov. 20,False,1920
"Forbes (F. A.)-Life of St. Vincent de Paul 77x44, pp. 124, 2s. 6d. net WASHBOURNE, Jan. '20",102,110,,Forbes (F. A.),Life of St. Vincent de Paul,,"77x44, pp. 124, 2s. 6d. net",WASHBOURNE,Jan. 20,False,1920
"Forbes (George)-Adventures in southern seas: a tale of the 16th century. Illus. by G. Henry Evison. 8vo. 8 X 51, pp. 252, 6s. net HARRAP, Aug. '20",102,110,,Forbes (George),Adventures in southern seas: a tale of the 16th century. Illus. by G. Henry Evison.,8vo.,"8 X 51, pp. 252, 6s. net",HARRAP,Aug. 20,False,1920
"Forbes (Helen Emily) -The Saga of the Seventh Division. 8vo. 9 X54, pp. 74,55. net LANE, May'20",102,110,,Forbes (Helen Emily),The Saga of the Seventh Division.,8vo.,"9 X54, pp. 74,55. net",LANE,May 20,False,1920
"Ford (H. R.)—Through the North Country. 2s. net (Children's hour ser.) MILFORD, Oct. '20",102,110,,Ford (H. R.),Through the North Country.,,2s. net (Children's hour ser.),MILFORD,Oct. 20,False,1920
"Ford standard electrical equipment. Cr. 8vo. 125. net (G. Parker) W. DAWSON, Nov. '20",102,110,,,Ford standard electrical equipment.,Cr. 8vo.,125. net (G. Parker),W. DAWSON,Nov. 20,False,1920
"Forder (A.) In brigands' hands and Turkish prisons, 1914-1918. 8vo. 81 X 51, pp. 314, 12s. 6d. net ..... .MARSHALL BROS., Mar. '20",102,110,,Forder (A.),"In brigands' hands and Turkish prisons, 1914-1918.",8vo.,"81 X 51, pp. 314, 12s. 6d. net ..... .",MARSHALL BROS.,Mar. 20,False,1920
"Fordham (Herbert G., Sir)-Verses of the Atlantic and Canada, July-October, 1919. 84x7, pp. 30, 35. 6d. net. (Cambridge) HEFFER, Aug. '20",102,110,,"Fordham (Herbert G., Sir)","Verses of the Atlantic and Canada, July-October, 1919.",,"84x7, pp. 30, 35. 6d. net. (Cambridge)",HEFFER,Aug. 20,False,1920
"Foreign exchange. See Exchange. Foreign Office-Freedom of the seas : historically treated, 3s. 6d. net......H.M.S.O., Feb. '20",102,110,Foreign exchange. See Exchange.,,"Foreign Office-Freedom of the seas : historically treated,",,3s. 6d. net......,H.M. STATIONERY OFF.,Feb. 20,False,1920
