,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
4524,"Scott (James Brown)-An International Court of Justice: letter and memorandum of January 12, 1914, to the Netherlands Minister of Foreign Affairs, in behalf of the establishment of an International Court of Justice. Cr. 4to. 10 X 7, pp. 108, 6s. 6d. net (Carnegie Endow. for Internat. Peace : Div. of Internat. Law) MILFORD, Feb. '18",Scott,James Brown,An International Court of Justice: letter and memorandum of January,MILFORD,6s. 6d.,4to.,"Scott (James Brown)-An International Court of Justice: letter and memorandum of January 12, 1914, to the Netherlands Minister of Foreign Affairs, in behalf of the establishment of an International Court of Justice. Cr. 4to. 10 X 7, pp. 108, 6s. 6d. net (Carnegie Endow. for Internat. Peace : Div. of Internat. Law) MILFORD, Feb. '18",James Brown Scott,['Scott (James Brown)'],,Feb. '18,net
4526,"Scott (J. B.) ed.--The Reports to the Hague Con- ferences of 1899 and 1907: being the official explan. and interpretative commentary accom- panying draft conventions and declarations submitted to the Conferences, w. texts of final acts, conventions, and declarations and of the principal proposals offered by the Delegations of the various Powers, &c. Cr. 4to. 10 X 7, pp. 972, 15s. net (Carnegie Endow. for Internat. Peace : Div. of Internat. Law) MILFORD, Feb. '18",Scott,J. B.,The Reports to the Hague Con- ferences of,MILFORD,15s.,4to.,"Scott (J. B.) ed.--The Reports to the Hague Con- ferences of 1899 and 1907: being the official explan. and interpretative commentary accom- panying draft conventions and declarations submitted to the Conferences, w. texts of final acts, conventions, and declarations and of the principal proposals offered by the Delegations of the various Powers, &c. Cr. 4to. 10 X 7, pp. 972, 15s. net (Carnegie Endow. for Internat. Peace : Div. of Internat. Law) MILFORD, Feb. '18",J. B. Scott,['Scott (J. B.)'],ed.,Feb. '18,net
4527,"Scott (James Brown) ed.---Resolutions of the Institute of International Law dealing with the law of nations. With an historical intro. and explan. notes, collected and trans. under supervision of and ed. by J. B. S. Cr. 4to. 10 X 7, pp. 312, 8s. 6d. net (Carnegie Endow. for Internat. Peace : Div. of Internat. Law) MILFORD, Feb. '18",Scott,James Brown,Resolutions of the Institute of International Law dealing with the law of nations,MILFORD,8s. 6d.,4to.,"Scott (James Brown) ed.---Resolutions of the Institute of International Law dealing with the law of nations. With an historical intro. and explan. notes, collected and trans. under supervision of and ed. by J. B. S. Cr. 4to. 10 X 7, pp. 312, 8s. 6d. net (Carnegie Endow. for Internat. Peace : Div. of Internat. Law) MILFORD, Feb. '18",James Brown Scott,['Scott (James Brown)'],ed.,Feb. '18,net
4528,"Scott (James Brown)--The Status of the Inter- national Court of Justice. With appendix of addresses and official documents. Cr. 4to. 10 X 7, pp. 100, 6s. 6d. net (Carnegie Endlow. for Internat. Peace : Div. of Internat. Law) MUFORD, Feb. '18",Scott,James Brown,The Status of the Inter- national Court of Justice,MUFORD,6s. 6d.,4to.,"Scott (James Brown)--The Status of the Inter- national Court of Justice. With appendix of addresses and official documents. Cr. 4to. 10 X 7, pp. 100, 6s. 6d. net (Carnegie Endlow. for Internat. Peace : Div. of Internat. Law) MUFORD, Feb. '18",James Brown Scott,['Scott (James Brown)'],,Feb. '18,net
4530,"Scott (Jame. P.) see Troj imov (M. V.) and Scott. Scott (John Reed)— The Man in evening clothes. Cr. 8vo. 7X5, pp. 391, 6s. net PUTNAM, June 18",Scott,Jame. P.,The Man in evening clothes,PUTNAM,6s.,8vo.,"Scott (Jame. P.) see Troj imov (M. V.) and Scott. Scott (John Reed)— The Man in evening clothes. Cr. 8vo. 7X5, pp. 391, 6s. net PUTNAM, June 18",Jame. P. Scott,"['Scott (Jame. P.)', 'Scott (John Reed)']",,June 18,net
4533,"Scott (Sir Walter)-Ivanhoe. Dramatised for school use, by Maud I. Findlay. Cr. 8vo. 71 X41 pp. 36, swd. 6d. net MILFORD, Sep. '18",Scott,Sir Walter,Ivanhoe,MILFORD,6d.,8vo.,"Scott (Sir Walter)-Ivanhoe. Dramatised for school use, by Maud I. Findlay. Cr. 8vo. 71 X41 pp. 36, swd. 6d. net MILFORD, Sep. '18",Sir Walter Scott,['Scott (Sir Walter)'],,Sep. '18,net
4534,"Scott (Sir Walter)—The Lord of the 1sles. Intro. and potes by W. K. Leask. 12mo. is. 6d. net BLACKIE, Ju'v '18",Scott,Sir Walter,The Lord of the,BLACKIE,6d.,12mo.,"Scott (Sir Walter)—The Lord of the Isles. Intro. and potes by W. K. Leask. 12mo. is. 6d. net BLACKIE, Ju'v '18",Sir Walter Scott,['Scott (Sir Walter)'],,Ju'v '18,net
4535,"Scott (Sir Walter)-The Talisman. Dramatised for school use by Maud I. Findlay. Cr. 8vo. 71 X41, pp. 32, swd. 6d. net MILFORD, Sep. '18",Scott,Sir Walter,The Talisman,MILFORD,6d.,8vo.,"Scott (Sir Walter)-The Talisman. Dramatised for school use by Maud I. Findlay. Cr. 8vo. 71 X41, pp. 32, swd. 6d. net MILFORD, Sep. '18",Sir Walter Scott,['Scott (Sir Walter)'],,Sep. '18,net
4537,"Scott (Walter S.)--Canadian Constitution historic- ally explained. 8vo. 22s. 6d. net SWEET & M., Dec. '18",Scott,Walter S.,Canadian Constitution historic- ally explained,SWEET & M.,22s. 6d.,8vo.,"Scott (Walter S.)--Canadian Constitution historic- ally explained. 8vo. 225. 6d. net SWEET & M., Dec. '18",Walter S. Scott,['Scott (Walter S.)'],,Dec. '18,net
4538,"Scott (William Robert)-Economic problems of peace after war. 2nd Series. Demy 8vo. 81x 5), pp. 152, 6s. net (W. Stanley Jevons Lectures, University College, London, 1918) CAMB. UNIV. PR., July '18",Scott,William Robert,Economic problems of peace after war,CAMB. UNIV. PR.,6s.,8vo.,"Scott (William Robert)-Economic problems of peace after war. 2nd Series. Demy 8vo. 81x 5), pp. 152, 6s. net (W. Stanley Jevons Lectures, University College, London, 1918) CAMB. UNIV. PR., July '18",William Robert Scott,['Scott (William Robert)'],,July '18,net
4539,"Scott-Moncrieff (C. E.)-On the track of our troops in Palestine. 18mo. 63 X 41, pp. 64, 29. 6d. net .. SKEFFINGTON, Dec. '18",Scott-Moncrieff,C. E.,On the track of our troops in Palestine,SKEFFINGTON,6d.,18mo.,"Scott-Moncrieff (C. E.)-On the track of our troops in Palestine. 18mo. 63 X 41, pp. 64, 29. 6d. net .. SKEFFINGTON, Dec. '18",C. E. Scott-Moncrieff,['Scott-Moncrieff (C. E.)'],,Dec. '18,net
4548,"Seager (J. Renwick)-Parliamentary elections under the Reform Act, 1918. Cr. 8vo. 75 X 5, pp. 135, 5s. net .P. S. KING, Nov.'18",Seager,J. Renwick,Parliamentary elections under the Reform Act,P. S. KING,5s.,8vo.,"Seager (J. Renwick)-Parliamentary elections under the Reform Act, 1918. Cr. 8vo. 75 X 5, pp. 135, 5s. net .P. S. KING, Nov.'18",J. Renwick Seager,['Seager (J. Renwick)'],,Nov.'18,net
4550,"Beager (J. Renwick)-Registration of voters under the Reform Act, 1918. Cr. 8vo. 71 x 5, pp. 128, 5s. net .P.S. KING, Aug. '18",Beager,J. Renwick,Registration of voters under the Reform Act,P.S. KING,5s.,8vo.,"Beager (J. Renwick)-Registration of voters under the Reform Act, 1918. Cr. 8vo. 71 x 5, pp. 128, 5s. net .P.S. KING, Aug. '18",J. Renwick Beager,['Beager (J. Renwick)'],,Aug. '18,net
4552,"Seaman (Owen)-From the home front : verses. Cr. 8vo. 71 X 4+, pp. 61, swd. is. 6d. net CONSTABLE, Dec. '18",Seaman,Owen,From the home front : verses,CONSTABLE,6d.,8vo.,"Seaman (Owen)-From the home front : verses. Cr. 8vo. 71 X 4+, pp. 61, swd. is. 6d. net CONSTABLE, Dec. '18",Owen Seaman,['Seaman (Owen)'],,Dec. '18,net
4558,"Sedgwick (S. N.)-Common British beetles und spiders and how to identify them. 18mo. 61 X 4, pp. 63, 1s. 6d. net C. H. KELLY, July '18",Sedgwick,S. N.,Common British beetles und spiders and how to identify them,C. H. KELLY,1s. 6d.,18mo.,"Sedgwick (S. N.)-Common British beetles und spiders and how to identify them. 18mo. 61 X 4, pp. 63, Is. 6d. net C. H. KELLY, July '18",S. N. Sedgwick,['Sedgwick (S. N.)'],,July '18,net
4559,"Sedgwick (W. T.) and Tyler (H. W.)- A Short history of science. 8vo. 81x51, pp. 489, 12s. 6d. net .MACMILLAN, Mar. '18",Sedgwick,W. T.,A Short history of science,MACMILLAN,12s. 6d.,8vo.,"Sedgwick (W. T.) and Tyler (H. W.)- A Short history of science. 8vo. 81x51, pp. 489, I2s. 6d. net .MACMILLAN, Mar. '18",W. T. Sedgwick,"['Sedgwick (W. T.)', 'Tyler (H. W.)']",,Mar. '18,net
4560,"Seekings (Sophia)-The Baby. Cr. 8vo. 64x44, pp. 63, swd. 9d. net (Manuals of health) S.P.C.K., Mar. '18",Seekings,Sophia,The Baby,S.P.C.K.,9d.,8vo.,"Seekings (Sophia)-The Baby. Cr. 8vo. 64x44, pp. 63, swd. 9d. net (Manuals of health) S.P.C.K., Mar. '18",Sophia Seekings,['Seekings (Sophia)'],,Mar. '18,net
4561,"Seers (H. Waddingham)--Nature stories to tell to children. Cr. 8vo. 71 x 5, pp. 256, 3s. 6d. net (Story-teller bks.) .. HARRAP, Apr. '18",Seers,H. Waddingham,Nature stories to tell to children,HARRAP,3s. 6d.,8vo.,"Seers (H. Waddingham)--Nature stories to tell to children. Cr. 8vo. 71 x 5, pp. 256, 35. 6d. net (Story-teller bks.) .. HARRAP, Apr. '18",H. Waddingham Seers,['Seers (H. Waddingham)'],,Apr. '18,net
4562,"Selble (W. B., Rev.)—The Difference Christ has made. 8vo. 81x5), pp. 31, swd. 6d. net (Tracts for the day) .R.T.S., Oct, '18",Selble,"W. B., Rev.",The Difference Christ has made,R.T.S.,6d.,8vo.,"Selble (W. B., Rev.)—The Difference Christ has made. 8vo. 81x5), pp. 31, swd. 6d. net (Tracts for the day) .R.T.S., Oct, '18","W. B., Rev. Selble","['Selble (W. B., Rev.)']",,"Oct, '18",net
4564,"Seligman (E. R. A.) and others Financial mobilization for war: papers presented at a Joint Conference of the Western Economic Society and the City Club of Chicago, June 21 and 22, 1917. Illús. Ryl. 8vo. 98 x 6], pp. 160, 28. 6d. net....CAMB. UNIV. PR., Mar. '18",Seligman,E. R. A.,"Financial mobilization for war: papers presented at a Joint Conference of the Western Economic Society and the City Club of Chicago, June",CAMB. UNIV. PR.,6d.,8vo.,"Seligman (E. R. A.) and others Financial mobilization for war: papers presented at a Joint Conference of the Western Economic Society and the City Club of Chicago, June 21 and 22, 1917. Illús. Ryl. 8vo. 98 x 6], pp. 160, 28. 6d. net....CAMB. UNIV. PR., Mar. '18",E. R. A. Seligman,['Seligman (E. R. A.)'],,Mar. '18,net
4565,"Seligman (V. J.)- Macedonian musings. Cr. 8vo. pp. 188, 5s. net ..ALLEN & U., July '18",Seligman,V. J.,Macedonian musings,ALLEN & U.,5s.,8vo.,"Seligman (V. J.)- Macedonian musings. Cr. 8vo. pp. 188, 5s. net ..ALLEN & U., July '18",V. J. Seligman,['Seligman (V. J.)'],,July '18,net
4567,"Sell (Henry T.)-Studies in the Four Gospls, the master books of the world. Cr. 8vo. 71 x 41, pp. 157, 2s. net (Sell's Bible study text books) REVELL, May '18",Sell,Henry T.,"Studies in the Four Gospls, the master books of the world",REVELL,2s.,8vo.,"Sell (Henry T.)-Studies in the Four Gospls, the master books of the world. Cr. 8vo. 71 x 41, pp. 157, 2s. net (Sell's Bible study text books) REVELL, May '18",Henry T. Sell,['Sell (Henry T.)'],,May '18,net
4569,"Sellars (R. W.)—The Essentials of philosophy. Cr. 8vo. 8s. 6d. net ....MACMILLAN, Mar. '18",Sellars,R. W.,The Essentials of philosophy,MACMILLAN,8s. 6d.,8vo.,"Sellars (R. W.)—The Essentials of philosophy. Cr. 8vo. 8s. 6d. net ....MACMILLAN, Mar. '18",R. W. Sellars,['Sellars (R. W.)'],,Mar. '18,net
4571,"Selver (Paul)- Personalities. Cr. 8vo. 7X41 pp. 96, 2s, 6d. net ......ALLEN & U., Nov. '18",Selver,Paul,Personalities,ALLEN & U.,2s. 6d.,8vo.,"Selver (Paul)- Personalities. Cr. 8vo. 7X41 pp. 96, 2s, 6d. net ......ALLEN & U., Nov. '18",Paul Selver,['Selver (Paul)'],,Nov. '18,net
4572,"Sen (Rai Sahib D. C.)-Sati : a mythological story. Trans. fr. orig. Bengali, w. intro. by J. D. Anderson. 8vo. pp. 138, 4s. 6d. LUZAC, Sep. '18",Sen,Rai Sahib D. C.,Sati : a mythological story,LUZAC,4s. 6d.,8vo.,"Sen (Rai Sahib D. C.)-Sati : a mythological story. Trans. fr. orig. Bengali, w. intro. by J. D. Anderson. 8vo. pp. 138, 4s. 6d. LUZAC, Sep. '18",Rai Sahib D. C. Sen,['Sen (Rai Sahib D. C.)'],,Sep. '18,
4573,"Soncert (L.)-Wounds of the Vods. Eu w. pref., by F. F. Burghard. Cr. 8vo. 71 x 5, pp. 270, 6s. net (Military medical manuals) UNIV, OF LONDON PR., Apr. '18",Soncert,L.,Wounds of the Vods,"UNIV, OF LONDON PR.",6s.,8vo.,"Soncert (L.)-Wounds of the Vods. Eu w. pref., by F. F. Burghard. Cr. 8vo. 71 x 5, pp. 270, 6s. net (Military medical manuals) UNIV, OF LONDON PR., Apr. '18",L. Soncert,['Soncert (L.)'],,Apr. '18,net
4577,"Senter (George)-Outlines of physcial chemistry, 6th ed. 8vo. pp. 452, 78. 6d. net (Text-bks. of science) METHUEN, Aug. '18",Senter,George,Outlines of physcial chemistry,METHUEN,6d.,8vo.,"Senter (George)-Outlines of physcial chemistry, 6th ed. 8vo. pp. 452, 78. 6d. net (Text-bks. of science) METHUEN, Aug. '18",George Senter,['Senter (George)'],,Aug. '18,net
4579,"Serle (S. E. B., Rev.)-The Christian sacrifice : a book for use at the Holy Eucharist. 18mo. 54X31, pp. 48, 10d. net; with Collects, Epistles and Gospels, is. 4d. net S.P.C.K., Oct. '18",Serle,"S. E. B., Rev.",The Christian sacrifice : a book for use at the Holy Eucharist,S.P.C.K.,4d.,18mo.,"Serle (S. E. B., Rev.)-The Christian sacrifice : a book for use at the Holy Eucharist. 18mo. 54X31, pp. 48, 10d. net; with Collects, Epistles and Gospels, is. 4d. net S.P.C.K., Oct. '18","S. E. B., Rev. Serle","['Serle (S. E. B., Rev.)']",,Oct. '18,net
4585,"Seymour (William Kean)—Twenty-four poems. 8vo. pp. 23, 1s. 6d. net.. PALMER & H., Dec. '18",Seymour,William Kean,Twenty-four poems,PALMER & H.,1s. 6d.,8vo.,"Seymour (William Kean)—Twenty-four poems. 8vo. pp. 23, Is. 6d. net.. PALMER & H., Dec. '18",William Kean Seymour,['Seymour (William Kean)'],,Dec. '18,net
4587,"Shakespeare (J. H.)-The Churches at the cross- roads : a study in church unity. Cr. 8vo. 7tX 5, pp. 237, 78. 6d. net WILLIAMS & N., Nov. '18",Shakespeare,J. H.,The Churches at the cross- roads : a study in church unity,WILLIAMS & N.,6d.,8vo.,"Shakespeare (J. H.)-The Churches at the cross- roads : a study in church unity. Cr. 8vo. 7tX 5, pp. 237, 78. 6d. net WILLIAMS & N., Nov. '18",J. H. Shakespeare,['Shakespeare (J. H.)'],,Nov. '18,net
4588,"Shakespeare (William)---Antony and Cleopatra, Fcap. 8vo. 7* *4t, pp. 92, limp 8d. net (Oxford plain texts) (Clarendon Pr.) MILFORD, Jan. '18",Shakespeare,William,"Antony and Cleopatra, Fcap",MILFORD,8d.,8vo.,"Shakespeare (William)---Antony and Cleopatra, Fcap. 8vo. 7* *4t, pp. 92, limp 8d. net (Oxford plain texts) (Clarendon Pr.) MILFORD, Jan. '18",William Shakespeare,['Shakespeare (William)'],,Jan. '18,net
4589,"Shakespeare (William)-Antony and Cleopatra. Ed., w. intro. and notes, by F. Allen. Cr. 8vo. pp. 256, 2s. (Tutorial Shakespeare) UNIV. TUTOR. PR., July '18",Shakespeare,William,Antony and Cleopatra,UNIV. TUTOR. PR.,2s.,8vo.,"Shakespeare (William)-Antony and Cleopatra. Ed., w. intro. and notes, by F. Allen. Cr. 8vo. pp. 256, 2s. (Tutorial Shakespeare) UNIV. TUTOR. PR., July '18",William Shakespeare,['Shakespeare (William)'],,July '18,
4592,"Shakespeare (William)-King Henry thé Fourth. Pt. I. Ed. by S. B. Hemingway. 8vo. pp. 148, text-bk. ed. 2s. 6d. net, library ed. 4s. 6d. net (Yale Shakespeare) . MILFORD, Sep. '18",Shakespeare,William,King Henry thé Fourth,MILFORD,4s. 6d.,8vo.,"Shakespeare (William)-King Henry thé Fourth. Pt. I. Ed. by S. B. Hemingway. 8vo. pp. 148, text-bk. ed. 25. 6d. net, library ed. 45. 6d. net (Yale Shakespeare) . MILFORD, Sep. '18",William Shakespeare,['Shakespeare (William)'],,Sep. '18,net
4593,"Shakespeare (William)- The Chronicle history of the life and death of King Lear and his three daughters. Ed. by W. L. Phelps. 8vo. pp. 154, text-bk. ed. 2s. 6d. net, library ed. 48. 6d. net (Yale Shakespeare) . MILFORD, Sep. '18",Shakespeare,William,The Chronicle history of the life and death of King Lear and his three daughters,MILFORD,6d.,8vo.,"Shakespeare (William)- The Chronicle history of the life and death of King Lear and his three daughters. Ed. by W. L. Phelps. 8vo. pp. 154, text-bk. ed. 2s. 6d. net, library ed. 48. 6d. net (Yale Shakespeare) . MILFORD, Sep. '18",William Shakespeare,['Shakespeare (William)'],,Sep. '18,net
4594,"Shakespeare (William)-King Richard II. Ed. by J. H. Lobban. Pott 8vo. 6 X 4, pp. 208, 1s. 3d. net (Granta Shakespeare) CAMB. UNIV. PR., May'18",Shakespeare,William,King Richard II,CAMB. UNIV. PR.,1s. 3d.,8vo.,"Shakespeare (William)-King Richard II. Ed. by J. H. Lobban. Pott 8vo. 6 X 4, pp. 208, Is. 3d. net (Granta Shakespeare) CAMB. UNIV. PR., May'18",William Shakespeare,['Shakespeare (William)'],,May'18,net
4595,"Shakespeare (William)—The Tragedy of Macbeth. Ed. by C. M. Lewis. 8vo. pp. 116, text-bk. ed. 2s. 6d. net, library ed. 4s. 6d. net (Yale Shakes- peare) . MILFORD, Sep. '18",Shakespeare,William,The Tragedy of Macbeth,MILFORD,4s. 6d.,8vo.,"Shakespeare (William)—The Tragedy of Macbeth. Ed. by C. M. Lewis. 8vo. pp. 116, text-bk. ed. 25. 6d. net, library ed. 45. 6d. net (Yale Shakes- peare) . MILFORD, Sep. '18",William Shakespeare,['Shakespeare (William)'],,Sep. '18,net
4597,"Shakespeare (William)-A Midsummer night's dream. Ed. by Willard Higley Durham. 8vo. pp. 100, text-bk. ed. 2s. 6d. net, library ed. 4s. 6d. net (Yale Shakespeare)MILFORD, Nov.'18",Shakespeare,William,A Midsummer night's dream,MILFORD,4s. 6d.,8vo.,"Shakespeare (William)-A Midsummer night's dream. Ed. by Willard Higley Durham. 8vo. pp. 100, text-bk. ed. 2s. 6d. net, library ed. 45. 6d. net (Yale Shakespeare)MILFORD, Nov.'18",William Shakespeare,['Shakespeare (William)'],,Nov.'18,net
4599,"Shakespeare (William)-Much ado about nothing. Ed. by Tucker Brooke. 8vo. pp. 138, text-bk. ed. 2s. 6d net, library ed. 43. 6d. net (Yale Shakespeare) . MILFORD, Sep. '18",Shakespeare,William,Much ado about nothing,MILFORD,6d.,8vo.,"Shakespeare (William)-Much ado about nothing. Ed. by Tucker Brooke. 8vo. pp. 138, text-bk. ed. 2s. 6d net, library ed. 43. 6d. net (Yale Shakespeare) . MILFORD, Sep. '18",William Shakespeare,['Shakespeare (William)'],,Sep. '18,net
4601,"Shakespeare (William)—The Tragedy of Othello, the Moor of Venice. Ed. by L. Mason. 8vo. pp. 168, text-bk. ed. 28. 6d. net, library ed. 4s. 6d. net (Yale Shakespeare) MILFORD, Sep. '18",Shakespeare,William,"The Tragedy of Othello, the Moor of Venice",MILFORD,4s. 6d.,8vo.,"Shakespeare (William)—The Tragedy of Othello, the Moor of Venice. Ed. by L. Mason. 8vo. pp. 168, text-bk. ed. 28. 6d. net, library ed. 45. 6d. net (Yale Shakespeare) MILFORD, Sep. '18",William Shakespeare,['Shakespeare (William)'],,Sep. '18,net
4602,"Shakespeare (William)--Romeo and Juliet. Fcap. 8vo. 73 x 44, pp. 76, limp 8d. net (Oxford plain texts) (Clarendon Pr.) MILFORD, Jan. '18",Shakespeare,William,Romeo and Juliet,MILFORD,8d.,8vo.,"Shakespeare (William)--Romeo and Juliet. Fcap. 8vo. 73 x 44, pp. 76, limp 8d. net (Oxford plain texts) (Clarendon Pr.) MILFORD, Jan. '18",William Shakespeare,['Shakespeare (William)'],,Jan. '18,net
4603,"Shakespeare (William)—The Most excellent and lamentable tragedy of Romeo and Juliet. Ed. by W. H. Durham. 8vo. pp. 144, text-bk, ed. 2s. 6d. net, library ed. 4s. 6d. net (Yale Shakespeare) . MILFORD, Sep. '18",Shakespeare,William,The Most excellent and lamentable tragedy of Romeo and Juliet,MILFORD,4s. 6d.,8vo.,"Shakespeare (William)—The Most excellent and lamentable tragedy of Romeo and Juliet. Ed. by W. H. Durham. 8vo. pp. 144, text-bk, ed. 25. 6d. net, library ed. 45. 6d. net (Yale Shakespeare) . MILFORD, Sep. '18",William Shakespeare,['Shakespeare (William)'],,Sep. '18,net
4605,"Shakespeare (William)-Sonnets. Ed. by C. Knox Pooler. Demy 8vo. 9 x6, pp. 161, 3s. net (Arden edition) ......METHUEN, Mar. '18",Shakespeare,William,Sonnets,METHUEN,3s.,8vo.,"Shakespeare (William)-Sonnets. Ed. by C. Knox Pooler. Demy 8vo. 9 x6, pp. 161, 3s. net (Arden edition) ......METHUEN, Mar. '18",William Shakespeare,['Shakespeare (William)'],,Mar. '18,net
4607,"Shakespeare (William)-The Tempest. Ed. by Chauncey B. Tinker. 8vo. pp. 104, text-bk. ed. 2s. 6d. net, library ed. 4s. 6d. net (Yale Shake- speare) ..MILFORD, Nov. '18",Shakespeare,William,The Tempest,MILFORD,4s. 6d.,8vo.,"Shakespeare (William)-The Tempest. Ed. by Chauncey B. Tinker. 8vo. pp. 104, text-bk. ed. 25. 6d. net, library ed. 45. 6d. net (Yale Shake- speare) ..MILFORD, Nov. '18",William Shakespeare,['Shakespeare (William)'],,Nov. '18,net
