,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
5048,"Reade (C.)-It is never too Late to Mend. New edit. Cr. 8vo. pp. 416, 1s. 6d....MILNER, Nov. 05",Reade,C.,It is never too Late to Mend,MILNER,1s. 6d.,8vo.,"Reade (C.)-It is never too Late to Mend. New edit. Cr. 8vo. pp. 416, 1s. 6d....MILNER, Nov. 05",C. Reade,['Reade (C.)'],,Nov. 05,
5050,"Reade (C.)-Wandering Heir. Matter of Fact Romance. Pop. edit. 12mo. 6 × 83, pp. 256, 1s. net; lthr. 1s. 6d. net ...............CHATTO, Jan. 05",Reade,C.,Wandering Heir,CHATTO,1s. 6d.,12mo.,"Reade (C.)-Wandering Heir. Matter of Fact Romance. Pop. edit. 12mo. 6 × 83, pp. 256, 1s. net; lthr. 1s. 6d. net ...............CHATTO, Jan. 05",C. Reade,['Reade (C.)'],,Jan. 05,net
5054,"Récy (G. de)-Decoration of Leather. From the French, by Maude Nathan. Illus. 8vo. 9 × 54, pp. 104, 7s. 6d. net ..CONSTABLE, Sep. 05",Récy,G. de,Decoration of Leather,CONSTABLE,7s. 6d.,8vo.,"Récy (G. de)-Decoration of Leather. From the French, by Maude Nathan. Illus. 8vo. 9 × 54, pp. 104, 7s. 6d. net ..CONSTABLE, Sep. 05",G. de Récy,['Récy (G. de)'],,Sep. 05,net
5057,"Redington (Josephine)-Economic Cookery Book. 2nd edit. Cr. 8vo. 74 × 43, pp. 192, bds. 1s. net SIMPKIN, June 05",Redington,Josephine,Economic Cookery Book,SIMPKIN,1s.,8vo.,"Redington (Josephine)-Economic Cookery Book. 2nd edit. Cr. 8vo. 74 × 43, pp. 192, bds. 1s. net SIMPKIN, June 05",Josephine Redington,['Redington (Josephine)'],,June 05,net
5058,"Rée (P. J.)-Nuremberg and its Art to end of 18th Century. Transl. from German by G. H. Palmer. Roy. 8vo. 9 x 63, pp. 188, limp, 4s. net GREVEL, May 05",Rée,P. J.,Nuremberg and its Art to end of,GREVEL,4s.,8vo.,"Rée (P. J.)-Nuremberg and its Art to end of 18th Century. Transl. from German by G. H. Palmer. Roy. 8vo. 9 x 63, pp. 188, limp, 4s. net GREVEL, May 05",P. J. Rée,['Rée (P. J.)'],,May 05,net
5059,"Reed (B.)-Lectures on Diseases of Stomach and Intestines. For Practitioners and Students. Roy. 8vo. 93 × 63, pp 1022, 21s. net SIMPKIN, Feb. 05",Reed,B.,Lectures on Diseases of Stomach and Intestines,SIMPKIN,21s.,8vo.,"Reed (B.)-Lectures on Diseases of Stomach and Intestines. For Practitioners and Students. Roy. 8vo. 93 × 63, pp 1022, 21s. net SIMPKIN, Feb. 05",B. Reed,['Reed (B.)'],,Feb. 05,net
5061,"Reed (T. A.)-Pitfalls, Self-Reliance, by Ralph W. Emerson Semi-Brief Style of Pitman's Short- hand. 8vo. swd. 6d. net.........I. PITMAN, Feb. 05",Reed,T. A.,"Pitfalls, Self-Reliance, by Ralph W. Emerson Semi-Brief Style of Pitman's Short- hand",I. PITMAN,6d.,8vo.,"Reed (T. A.)-Pitfalls, Self-Reliance, by Ralph W. Emerson Semi-Brief Style of Pitman's Short- hand. 8vo. swd. 6d. net.........I. PITMAN, Feb. 05",T. A. Reed,['Reed (T. A.)'],,Feb. 05,net
5064,"Reich (E.)-Imperialism, its Prices, its Vocation. Cr. 8vo. 7 x 4, pp. 190, 3s. 6d. net HUTCHINSON, Mar. 05",Reich,E.,"Imperialism, its Prices, its Vocation",HUTCHINSON,3s. 6d.,8vo.,"Reich (E.)-Imperialism, its Prices, its Vocation. Cr. 8vo. 7 x 4, pp. 190, 3s. 6d. net HUTCHINSON, Mar. 05",E. Reich,['Reich (E.)'],,Mar. 05,net
5066,"Reichel (G. V.)-What shall I tell the Children? Object Lessons and Sermons. 2nd edit. Cr. 8vo. 7 × 43, pp. 236, 3s. 6d. .......... .ALLENSON, Nov. 05",Reichel,G. V.,What shall I tell the Children? Object Lessons and Sermons,ALLENSON,3s. 6d.,8vo.,"Reichel (G. V.)-What shall I tell the Children? Object Lessons and Sermons. 2nd edit. Cr. 8vo. 7 × 43, pp. 236, 3s. 6d. .......... .ALLENSON, Nov. 05",G. V. Reichel,['Reichel (G. V.)'],,Nov. 05,
5067,"Reid (G.)-Practical Sanitation. Handbook for Sanitary Inspectors and others interested in Sanitation. 12th edit. rev. 8vo. 7×5, pp. 364, 6s...... ......GRIFFIN, May 05",Reid,G.,Practical Sanitation,GRIFFIN,6s.,8vo.,"Reid (G.)-Practical Sanitation. Handbook for Sanitary Inspectors and others interested in Sanitation. 12th edit. rev. 8vo. 7×5, pp. 364, 6s...... ......GRIFFIN, May 05",G. Reid,['Reid (G.)'],,May 05,
5068,"Reid (Lizzie C.)-Jacyntha: Merry-hearted Girl, Illus. Cr. 8vo. 74 × 44, pp. 236, 2s. 6d. JARROLD, Nov. 05",Reid,Lizzie C.,Jacyntha: Merry-hearted Girl,JARROLD,2s. 6d.,8vo.,"Reid (Lizzie C.)-Jacyntha: Merry-hearted Girl, Illus. Cr. 8vo. 74 × 44, pp. 236, 2s. 6d. JARROLD, Nov. 05",Lizzie C. Reid,['Reid (Lizzie C.)'],,Nov. 05,
5069,"Reid (Margery A.)-Physical Geography. 2nd edit. Maps, Illus. Cr. 8vo. 18. 6d. ...ALLMAN, Sep. 05",Reid,Margery A.,Physical Geography,ALLMAN,6d.,8vo.,"Reid (Margery A.)-Physical Geography. 2nd edit. Maps, Illus. Cr. 8vo. 18. 6d. ...ALLMAN, Sep. 05",Margery A. Reid,['Reid (Margery A.)'],,Sep. 05,
5070,"Reid (M.)-Afloat in the Forest. New ed. Cr. 8vo. 73 × 5, pp. 884, 2s. 6d. .........ROUTLEDGE, Sep. 05",Reid,M.,Afloat in the Forest,ROUTLEDGE,2s. 6d.,8vo.,"Reid (M.)-Afloat in the Forest. New ed. Cr. 8vo. 73 × 5, pp. 884, 2s. 6d. .........ROUTLEDGE, Sep. 05",M. Reid,['Reid (M.)'],,Sep. 05,
5071,"Reid (M.)-Afloat in the Forest. New edit. Cr. 8vo. 2s. ..........ROUTLEDGE, Nov. 05",Reid,M.,Afloat in the Forest,ROUTLEDGE,2s.,8vo.,"Reid (M.)-Afloat in the Forest. New edit. Cr. 8vo. 2s. ..........ROUTLEDGE, Nov. 05",M. Reid,['Reid (M.)'],,Nov. 05,
5074,"Reid (M.)-Child Wife. New issue. Cr. 8vo. 7 × 4, pp. 400, 2s...........ROUTLEDGE, Feb. 05",Reid,M.,Child Wife,ROUTLEDGE,2s.,8vo.,"Reid (M.)-Child Wife. New issue. Cr. 8vo. 7 × 4, pp. 400, 2s...........ROUTLEDGE, Feb. 05",M. Reid,['Reid (M.)'],,Feb. 05,
5076,"Cr. Reid (M.)-Flag of Distress. New issue. 2s. 8vo. 7×4, pp. 398, 2s.......ROUTLEDGE, Feb. 05",Cr. Reid,M.,Flag of Distress,ROUTLEDGE,2s.,8vo.,"Cr. Reid (M.)-Flag of Distress. New issue. 2s. 8vo. 7×4, pp. 398, 2s.......ROUTLEDGE, Feb. 05",M. Cr. Reid,['Cr. Reid (M.)'],,Feb. 05,
5078,"Reid (M.)-Giraffe Hunters. New edit. Cr. 8vo. 73 × 5, pp. 392, 3s. 6d. .........ROUTLEDGE, Oct. 05",Reid,M.,Giraffe Hunters,ROUTLEDGE,3s. 6d.,8vo.,"Reid (M.)-Giraffe Hunters. New edit. Cr. 8vo. 73 × 5, pp. 392, 3s. 6d. .........ROUTLEDGE, Oct. 05",M. Reid,['Reid (M.)'],,Oct. 05,
5079,"Reid (M.)-Headless Horseman : Strange Tale of Texas. New edit. Cr. 8vo. 74 × 5, pp. 512, 2s. 6d. ROUTLEDGE, July 05",Reid,M.,Headless Horseman : Strange Tale of Texas,ROUTLEDGE,2s. 6d.,8vo.,"Reid (M.)-Headless Horseman : Strange Tale of Texas. New edit. Cr. 8vo. 74 × 5, pp. 512, 2s. 6d. ROUTLEDGE, July 05",M. Reid,['Reid (M.)'],,July 05,
5080,"Reid (M.)-No Quarter. New issue. Cr. 8vo. 7×4, pp. 464, 2s. ....ROUTLEDGE, Feb. 05",Reid,M.,No Quarter,ROUTLEDGE,2s.,8vo.,"Reid (M.)-No Quarter. New issue. Cr. 8vo. 7×4, pp. 464, 2s. ....ROUTLEDGE, Feb. 05",M. Reid,['Reid (M.)'],,Feb. 05,
5081,"Reid (M.)-Scalp-Hunters. New edit. Cr. 8vo. pp. 320, 1s. 6d...... .....MILNER, Nov. 05",Reid,M.,Scalp-Hunters,MILNER,1s. 6d.,8vo.,"Reid (M.)-Scalp-Hunters. New edit. Cr. 8vo. pp. 320, 1s. 6d...... .....MILNER, Nov. 05",M. Reid,['Reid (M.)'],,Nov. 05,
5082,"Reid (S. J.)-Memoirs of Sir Wemyss Reid, 1842- 188s. Introd., and portrait in photogravure. 8vo. 93×6, pp. 432, 18s. net......CASSELL, Oct. 05",Reid,S. J.,Memoirs of Sir Wemyss Reid,CASSELL,18s.,8vo.,"Reid (S. J.)-Memoirs of Sir Wemyss Reid, 1842- 1885. Introd., and portrait in photogravure. 8vo. 93×6, pp. 432, 18s. net......CASSELL, Oct. 05",S. J. Reid,['Reid (S. J.)'],,Oct. 05,net
5083,"Reid (W. M.)-God Save the King. Address on National Responsibilities in Commemoration of Birthday of King Edward VII., delivered in Holy Trinity Church, Boulogne-sur-Mer, on Sunday, November 12, 190s. 12mo. swd. 5d. net SIMPKIN, Dec. 05",Reid,W. M.,God Save the King,SIMPKIN,5d.,12mo.,"Reid (W. M.)-God Save the King. Address on National Responsibilities in Commemoration of Birthday of King Edward VII., delivered in Holy Trinity Church, Boulogne-sur-Mer, on Sunday, November 12, 1905. 12mo. swd. 5d. net SIMPKIN, Dec. 05",W. M. Reid,['Reid (W. M.)'],,Dec. 05,net
5084,"Reinsch (P. S.)-Colonial Administration. Cr. 8vo. 5s. net (Citizen's Lib.) .....MACMILLAN, Oct. 05",Reinsch,P. S.,Colonial Administration,MACMILLAN,5s.,8vo.,"Reinsch (P. S.)-Colonial Administration. Cr. 8vo. 5s. net (Citizen's Lib.) .....MACMILLAN, Oct. 05",P. S. Reinsch,['Reinsch (P. S.)'],,Oct. 05,net
5088,"Religion (Supernatural)-An Inquiry into the Reality of Divine Revelation. 8vo. pp. 986, swd. 2s. 6d. net WATTS, Sep. 05",Religion,Supernatural,An Inquiry into the Reality of Divine Revelation,WATTS,2s. 6d.,8vo.,"Religion (Supernatural)-An Inquiry into the Reality of Divine Revelation. 8vo. pp. 986, swd. 2s. 6d. net WATTS, Sep. 05",Supernatural Religion,['Religion (Supernatural)'],,Sep. 05,net
5091,"Renan (E.)-Apostles. 8vo. swd. 6d. WATTS, May 05",Renan,E.,Apostles,WATTS,6d.,8vo.,"Renan (E.)-Apostles. 8vo. swd. 6d. WATTS, May 05",E. Renan,['Renan (E.)'],,May 05,
5092,"Renan (E.)-Life of Jesus. Transl., with Intro., by William G. Hutchison. 12mo. 7 x 4, pp. 326, 1s. net (Scott Lib.).........W. SCOTT, June 05",Renan,E.,Life of Jesus,W. SCOTT,1s.,12mo.,"Renan (E.)-Life of Jesus. Transl., with Intro., by William G. Hutchison. 12mo. 7 x 4, pp. 326, 1s. net (Scott Lib.).........W. SCOTT, June 05",E. Renan,['Renan (E.)'],,June 05,net
5093,"Rennert (H. A.)-Life of Lope de Vega. 1562- 163s. 8vo. 9 x 54, pp. 602, 12s. 6d. net R. B. JOHNSON, Sep. 05",Rennert,H. A.,Life of Lope de Vega,R. B. JOHNSON,12s. 6d.,8vo.,"Rennert (H. A.)-Life of Lope de Vega. 1562- 1635. 8vo. 9 x 54, pp. 602, 12s. 6d. net R. B. JOHNSON, Sep. 05",H. A. Rennert,['Rennert (H. A.)'],,Sep. 05,net
5094,"Rennison (R.)-George's Georgina. Novel. Cr. 8vo. 7 x 4, pp. 342, 6s. .........SIMPKIN, Jan. 05",Rennison,R.,George's Georgina,SIMPKIN,6s.,8vo.,"Rennison (R.)-George's Georgina. Novel. Cr. 8vo. 7 x 4, pp. 342, 6s. .........SIMPKIN, Jan. 05",R. Rennison,['Rennison (R.)'],,Jan. 05,
5095,"Rennison (Rennie)-Mixed Relationships. Novel. Cr. 8vo. 7 x 5, pp. 388, 6s. ......SIMPKIN, Apr. 05",Rennison,Rennie,Mixed Relationships,SIMPKIN,6s.,8vo.,"Rennison (Rennie)-Mixed Relationships. Novel. Cr. 8vo. 7 x 5, pp. 388, 6s. ......SIMPKIN, Apr. 05",Rennie Rennison,['Rennison (Rennie)'],,Apr. 05,
5097,"Renouf (P. Le Page, Sir)-Life Work. First Series. Egyptological and Philological Essays. Vol. 3. Edit. by Edouard Naville and W. Harry Rylands. Roy. 8vo. 10 × 64, pp. 562, 25s. net SIMPKIN, July 05",Renouf,"P. Le Page, Sir",Life Work,SIMPKIN,25s.,8vo.,"Renouf (P. Le Page, Sir)-Life Work. First Series. Egyptological and Philological Essays. Vol. 3. Edit. by Edouard Naville and W. Harry Rylands. Roy. 8vo. 10 × 64, pp. 562, 25s. net SIMPKIN, July 05","P. Le Page, Sir Renouf","['Renouf (P. Le Page, Sir)']",,July 05,net
5099,"Renwick (J.)-Life and Work of Gladstone. 8vo. pp. 150, swd. 1s...... .WYMAN, Oct. 05",Renwick,J.,Life and Work of Gladstone,WYMAN,1s.,8vo.,"Renwick (J.)-Life and Work of Gladstone. 8vo. pp. 150, swd. 1s...... .WYMAN, Oct. 05",J. Renwick,['Renwick (J.)'],,Oct. 05,
5117,"Repplier (Agnes)-In our Convent Days. Cr. 8vo. Reports of ............ 9d.; 74 × 43, pp. 270, 5s. net ...... CONSTABLE, Dec. 05",Repplier,Agnes,In our Convent Days,CONSTABLE,5s.,8vo.,"Repplier (Agnes)-In our Convent Days. Cr. 8vo. Reports of ............ 9d.; 74 × 43, pp. 270, 5s. net ...... CONSTABLE, Dec. 05",Agnes Repplier,['Repplier (Agnes)'],,Dec. 05,net
5123,"Reuss (Eleonore, Princess)-A Pietist of the Napoleonic Wars and After: Life of Countess von Reden. Auth. transl. by Mrs. Charles Edward Barrett-Lennard and M. W. Hoper. Intro. Note by Robert S. Rait. 8vo. 9 x 5, pp. 390, 15s. net... .........J. MURRAY, Oct. 05",Reuss,"Eleonore, Princess",A Pietist of the Napoleonic Wars and After: Life of Countess von Reden,J. MURRAY,15s.,8vo.,"Reuss (Eleonore, Princess)-A Pietist of the Napoleonic Wars and After: Life of Countess von Reden. Auth. transl. by Mrs. Charles Edward Barrett-Lennard and M. W. Hoper. Intro. Note by Robert S. Rait. 8vo. 9 x 5, pp. 390, 15s. net... .........J. MURRAY, Oct. 05","Eleonore, Princess Reuss","['Reuss (Eleonore, Princess)']",,Oct. 05,net
5128,"Réville (A.)-History of the Dogma of the Deity of Jesus Christ. Rev. transl. from 3rd French edit. of 1904. Cr. 8vo. 7 × 47, pp. 292, 2s. 6d. net ..P. GREEN, Oct. 05",Réville,A.,History of the Dogma of the Deity of Jesus Christ,P. GREEN,2s. 6d.,8vo.,"Réville (A.)-History of the Dogma of the Deity of Jesus Christ. Rev. transl. from 3rd French edit. of 1904. Cr. 8vo. 7 × 47, pp. 292, 2s. 6d. net ..P. GREEN, Oct. 05",A. Réville,['Réville (A.)'],,Oct. 05,net
5130,"Reynolds (A. R.)-Morning of Childhood. Illus. by G. P. Standon, Obl. 4to. bds. 2s. 6d. SIMPKIN, Nov. 05",Reynolds,A. R.,Morning of Childhood,SIMPKIN,2s. 6d.,4to.,"Reynolds (A. R.)-Morning of Childhood. Illus. by G. P. Standon, Obl. 4to. bds. 2s. 6d. SIMPKIN, Nov. 05",A. R. Reynolds,['Reynolds (A. R.)'],,Nov. 05,
5131,"Reynolds (B.)-Church Work. Cr. 8vo. 7 x 5, pp. 300, 5s. (Oxford Lib. of Practical Theology) LONGMANS, Feb. 05",Reynolds,B.,Church Work,LONGMANS,5s.,8vo.,"Reynolds (B.)-Church Work. Cr. 8vo. 7 x 5, pp. 300, 5s. (Oxford Lib. of Practical Theology) LONGMANS, Feb. 05",B. Reynolds,['Reynolds (B.)'],,Feb. 05,
5132,"Reynolds (Baillie, Mrs.)-Man who Won. Cr. 8vo. 74 × 43, pp. 352, 6s. ...HUTCHINSON, Aug. 05",Reynolds,"Baillie, Mrs.",Man who Won,HUTCHINSON,6s.,8vo.,"Reynolds (Baillie, Mrs.)-Man who Won. Cr. 8vo. 74 × 43, pp. 352, 6s. ...HUTCHINSON, Aug. 05","Baillie, Mrs. Reynolds","['Reynolds (Baillie, Mrs.)']",,Aug. 05,
5133,"Reynolds (Cuyler)-Classified Quotations. Re- issue of the Banquet Book. 12mo. 7s. 6d. PUTNAM, Oct. 05",Reynolds,Cuyler,Classified Quotations,PUTNAM,7s. 6d.,12mo.,"Reynolds (Cuyler)-Classified Quotations. Re- issue of the Banquet Book. 12mo. 7s. 6d. PUTNAM, Oct. 05",Cuyler Reynolds,['Reynolds (Cuyler)'],,Oct. 05,
5135,"Reynolds (Fred, Mrs.)-Making of Michael. Cr. 8vo. 7 x 5, pp. 316, 6s.......G. ALLEN, Oct. 05",Reynolds,"Fred, Mrs.",Making of Michael,G. ALLEN,6s.,8vo.,"Reynolds (Fred, Mrs.)-Making of Michael. Cr. 8vo. 7 x 5, pp. 316, 6s.......G. ALLEN, Oct. 05","Fred, Mrs. Reynolds","['Reynolds (Fred, Mrs.)']",,Oct. 05,
5138,"Rhead (G. W.)-Principles of Design. Text-book for Teachers, Students, and Craftsmen. Illus. 8vo. 8 × 54, pp. 198, 6s. net ...BATSFORD, July 05",Rhead,G. W.,Principles of Design,BATSFORD,6s.,8vo.,"Rhead (G. W.)-Principles of Design. Text-book for Teachers, Students, and Craftsmen. Illus. 8vo. 8 × 54, pp. 198, 6s. net ...BATSFORD, July 05",G. W. Rhead,['Rhead (G. W.)'],,July 05,net
5144,"Rhys (1sabel L.)-Education of Girls in Switzer- 12mo. 6 × 41, pp. 72, 1s. net BLACKIE, Nov. 05",Rhys,1sabel L.,Education of Girls in Switzer-,BLACKIE,1s.,12mo.,"Rhys (Isabel L.)-Education of Girls in Switzer- 12mo. 6 × 41, pp. 72, 1s. net BLACKIE, Nov. 05",1sabel L. Rhys,['Rhys (1sabel L.)'],,Nov. 05,net
5145,"Rhys (J.)-British Academy: Celtae and Galli. 8vo. swd. 4s. net....... .FROWDE, Sep. 05",Rhys,J.,British Academy: Celtae and Galli,FROWDE,4s.,8vo.,"Rhys (J.)-British Academy: Celtae and Galli. 8vo. swd. 4s. net....... .FROWDE, Sep. 05",J. Rhys,['Rhys (J.)'],,Sep. 05,net
5146,"Rhys (J.)-Studies in Early Irish History. From Proceedings of the British Academy. Vol. 1. 8vo. swd. 4s. net FROWDE, Mar. 05",Rhys,J.,Studies in Early Irish History,FROWDE,4s.,8vo.,"Rhys (J.)-Studies in Early Irish History. From Proceedings of the British Academy. Vol. 1. 8vo. swd. 4s. net FROWDE, Mar. 05",J. Rhys,['Rhys (J.)'],,Mar. 05,net
5147,"Riach (Margaret)-Recitations for Infant Schools Compiled. 18mo. limp. 8d......BLACKIE, Apr. 05",Riach,Margaret,Recitations for Infant Schools Compiled,BLACKIE,8d.,18mo.,"Riach (Margaret)-Recitations for Infant Schools Compiled. 18mo. limp. 8d......BLACKIE, Apr. 05",Margaret Riach,['Riach (Margaret)'],,Apr. 05,
5148,"Ricci (C.)-Volterra. 164 Illus., and 2 folding plates. Roy. 8vo. 4s. 6d. net; half-calf, 6s. net (Italia Artistica, Vol. 18) .........OWEN, Aug. 05",Ricci,C.,Volterra,OWEN,6s.,8vo.,"Ricci (C.)-Volterra. 164 Illus., and 2 folding plates. Roy. 8vo. 4s. 6d. net; half-calf, 6s. net (Italia Artistica, Vol. 18) .........OWEN, Aug. 05",C. Ricci,['Ricci (C.)'],,Aug. 05,net
5150,"Richards (J. C.)-Gum-Bichromate Process. Cr. 8vo. 7 × 43, pp. 120, 2s. 6d....ILIFFE, June 05",Richards,J. C.,Gum-Bichromate Process,ILIFFE,2s. 6d.,8vo.,"Richards (J. C.)-Gum-Bichromate Process. Cr. 8vo. 7 × 43, pp. 120, 2s. 6d....ILIFFE, June 05",J. C. Richards,['Richards (J. C.)'],,June 05,
5152,"Richardson (C. F.)-Choice of Books. Auth. edit., revised, with Suggestions for Libraries. Cr. 8vo. 7 × 43, pp. 382, 5s. net...PUTNAM, Dec. 05",Richardson,C. F.,Choice of Books,PUTNAM,5s.,8vo.,"Richardson (C. F.)-Choice of Books. Auth. edit., revised, with Suggestions for Libraries. Cr. 8vo. 7 × 43, pp. 382, 5s. net...PUTNAM, Dec. 05",C. F. Richardson,['Richardson (C. F.)'],,Dec. 05,net
5153,"Richardson (F.) Secret Kingdom. Novel. Cr. 8vo. 74 × 43, pp. 348, 6s....DUCKWORTH, Oct. 05",Richardson,F.,Secret Kingdom,DUCKWORTH,6s.,8vo.,"Richardson (F.) Secret Kingdom. Novel. Cr. 8vo. 74 × 43, pp. 348, 6s....DUCKWORTH, Oct. 05",F. Richardson,['Richardson (F.)'],,Oct. 05,
5154,"Richardson (G. L.)-Bible in Brief. 82mo. 5 × 3, pp. 130, 9d. net... ....MOWBRAY, July 05",Richardson,G. L.,Bible in Brief,MOWBRAY,9d.,82mo.,"Richardson (G. L.)-Bible in Brief. 82mo. 5 × 3, pp. 130, 9d. net... ....MOWBRAY, July 05",G. L. Richardson,['Richardson (G. L.)'],,July 05,net
5157,"Richmond (I. L.)-Flowers and Fruit for the Home. Practical papers on Horticulture for Amateurs and Gardeners. Cr. 8vo. 7 × 43, pp. 256, 5s. net......... ....G. A. MORTON, Jan. 05",Richmond,I. L.,Flowers and Fruit for the Home,G. A. MORTON,5s.,8vo.,"Richmond (I. L.)-Flowers and Fruit for the Home. Practical papers on Horticulture for Amateurs and Gardeners. Cr. 8vo. 7 × 43, pp. 256, 5s. net......... ....G. A. MORTON, Jan. 05",I. L. Richmond,['Richmond (I. L.)'],,Jan. 05,net
5158,"Richmond (W. R.)-Story of Somersetshire. New Map of County and 90 Illus. of Abbeys, Churches, Castles, Manor Houses, and Famous Natives. Cr. 8vo. 74 × 5, pp. 308, 4s. 6d. WAKE & DEAN, Sep. 05",Richmond,W. R.,Story of Somersetshire,WAKE & DEAN,4s. 6d.,8vo.,"Richmond (W. R.)-Story of Somersetshire. New Map of County and 90 Illus. of Abbeys, Churches, Castles, Manor Houses, and Famous Natives. Cr. 8vo. 74 × 5, pp. 308, 4s. 6d. WAKE & DEAN, Sep. 05",W. R. Richmond,['Richmond (W. R.)'],,Sep. 05,
5159,"Riddell (J. H., Mrs.)-A Struggle for Fame. 8vo. swd. 6d....... ....PEARSON, Oct. 05",Riddell,"J. H., Mrs.",A Struggle for Fame,PEARSON,6d.,8vo.,"Riddell (J. H., Mrs.)-A Struggle for Fame. 8vo. swd. 6d....... ....PEARSON, Oct. 05","J. H., Mrs. Riddell","['Riddell (J. H., Mrs.)']",,Oct. 05,
5160,"Riddell (J. H., Mrs.)-Above Suspicion. 8vo. swd. 6d. .HUTCHINSON, July 05",Riddell,"J. H., Mrs.",Above Suspicion,HUTCHINSON,6d.,8vo.,"Riddell (J. H., Mrs.)-Above Suspicion. 8vo. swd. 6d. .HUTCHINSON, July 05","J. H., Mrs. Riddell","['Riddell (J. H., Mrs.)']",,July 05,
5161,"Riddell (J. H., Mrs.)—Alaric Spencely. Cr. 8vo. swd. 6d...... ..R. E. KING, Sep. 05",Riddell,"J. H., Mrs.",Alaric Spencely,R. E. KING,6d.,8vo.,"Riddell (J. H., Mrs.)—Alaric Spencely. Cr. 8vo. swd. 6d...... ..R. E. KING, Sep. 05","J. H., Mrs. Riddell","['Riddell (J. H., Mrs.)']",,Sep. 05,
5162,"Ridding (S.)-Litany of Remembrance. 12mo. swd. 1s. ....BEMROSE, July 05",Ridding,S.,Litany of Remembrance,BEMROSE,1s.,12mo.,"Ridding (S.)-Litany of Remembrance. 12mo. swd. 1s. ....BEMROSE, July 05",S. Ridding,['Ridding (S.)'],,July 05,
5164,"Ridge (W. Pett)-Mrs. Galer's Business. Novel. Cr. 8vo. 74 × 43, pp. 320, 6s... METHUEN, Feb. 05",Ridge,W. Pett,Mrs,METHUEN,6s.,8vo.,"Ridge (W. Pett)-Mrs. Galer's Business. Novel. Cr. 8vo. 74 × 43, pp. 320, 6s... METHUEN, Feb. 05",W. Pett Ridge,['Ridge (W. Pett)'],,Feb. 05,
5165,"Ridgeway (W.) Origin and Influence of Thoroughbred Horse. Illus. 8vo. pp. 554, 12s. 6d. net (Cambridge Biological Ser.) CAMB. UNIV. P., Sep. 05",Ridgeway,W.,Origin and Influence of Thoroughbred Horse,CAMB. UNIV. P.,12s. 6d.,8vo.,"Ridgeway (W.) Origin and Influence of Thoroughbred Horse. Illus. 8vo. pp. 554, 12s. 6d. net (Cambridge Biological Ser.) CAMB. UNIV. P., Sep. 05",W. Ridgeway,['Ridgeway (W.)'],,Sep. 05,net
5166,"Riehl (Alois)-Giordano Bruno. In Memoriam of February 17, 1600. Transl. from German by Agnes Fry. Cr. 8vo. 77 × 5, pp. 112, 2s. 6d. net FOULIS, Nov. 05",Riehl,Alois,Giordano Bruno,FOULIS,2s. 6d.,8vo.,"Riehl (Alois)-Giordano Bruno. In Memoriam of February 17, 1600. Transl. from German by Agnes Fry. Cr. 8vo. 77 × 5, pp. 112, 2s. 6d. net FOULIS, Nov. 05",Alois Riehl,['Riehl (Alois)'],,Nov. 05,net
5168,"Rigby (R.)—The Giraffe and William, and other Verses. 4to. bds. 1s. ............... DENNIS, Nov. 05",Rigby,R.,"The Giraffe and William, and other Verses",DENNIS,1s.,4to.,"Rigby (R.)—The Giraffe and William, and other Verses. 4to. bds. 1s. ............... DENNIS, Nov. 05",R. Rigby,['Rigby (R.)'],,Nov. 05,
5169,"Rigby (R.)-Winkles, Binkles, and Mr. Brown. 4to. bds. 1s. ......... .....DENNIS, Nov. 05",Rigby,R.,"Winkles, Binkles, and Mr",DENNIS,1s.,4to.,"Rigby (R.)-Winkles, Binkles, and Mr. Brown. 4to. bds. 1s. ......... .....DENNIS, Nov. 05",R. Rigby,['Rigby (R.)'],,Nov. 05,
5170,"Rigg (J. H.)—Living Wesley. 3rd edit. rev. and enl.; suppl. chapter on Progress of Universal Methodism since Death of Wesley to Present Time. Cr. 8vo. 74 × 5, pp. 256, 2s. 6d. C. H. KELLY, Feb. 05",Rigg,J. H.,Living Wesley,C. H. KELLY,2s. 6d.,8vo.,"Rigg (J. H.)—Living Wesley. 3rd edit. rev. and enl.; suppl. chapter on Progress of Universal Methodism since Death of Wesley to Present Time. Cr. 8vo. 74 × 5, pp. 256, 2s. 6d. C. H. KELLY, Feb. 05",J. H. Rigg,['Rigg (J. H.)'],,Feb. 05,
5171,"Righi (A.)-Modern Theory of Physical Phe- nomena &c. 12mo. 5s. net MACMILLAN, Jan. 05",Righi,A.,Modern Theory of Physical Phe- nomena &c,MACMILLAN,5s.,12mo.,"Righi (A.)-Modern Theory of Physical Phe- nomena &c. 12mo. 5s. net MACMILLAN, Jan. 05",A. Righi,['Righi (A.)'],,Jan. 05,net
5172,"Riley (A.)-Guide to High Mass Abroad: Manual for use of English Churchmen attending Celebra- tion of the Eucharist in Roman Catholic Coun- tries. 18mo. 53 × 33, pp. 108, 1s. net MOWBRAY, July 05",Riley,A.,Guide to High Mass Abroad: Manual for use of English Churchmen attending Celebra- tion of the Eucharist in Roman Catholic Coun- tries,MOWBRAY,1s.,18mo.,"Riley (A.)-Guide to High Mass Abroad: Manual for use of English Churchmen attending Celebra- tion of the Eucharist in Roman Catholic Coun- tries. 18mo. 53 × 33, pp. 108, 1s. net MOWBRAY, July 05",A. Riley,['Riley (A.)'],,July 05,net
